sektor,ticker,ticker_yfinance,window_id,period,indicator,signal_column,in_sample_start,in_sample_end,out_sample_start,out_sample_end,total_active_signals,correct_signals,directional_accuracy,hit_rate
Finansial,BMRI,BMRI.JK,3,out_sample,MACD,MACD_Trade_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,4,2,50.0,50.0
Finansial,BMRI,BMRI.JK,3,out_sample,RSI,RSI_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,1,1,100.0,100.0
Finansial,BMRI,BMRI.JK,4,in_sample,MA Crossover,MA_Crossover_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,3,2,66.66666666666666,66.66666666666666
Finansial,BMRI,BMRI.JK,4,in_sample,MACD,MACD_Trade_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,13,5,38.46153846153847,38.46153846153847
Finansial,BMRI,BMRI.JK,4,in_sample,RSI,RSI_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,2,2,100.0,100.0
Finansial,BMRI,BMRI.JK,4,out_sample,MA Crossover,MA_Crossover_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,4,1,25.0,25.0
Finansial,BMRI,BMRI.JK,4,out_sample,MACD,MACD_Trade_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,3,2,66.66666666666666,66.66666666666666
Finansial,BMRI,BMRI.JK,4,out_sample,RSI,RSI_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,1,1,100.0,100.0
Finansial,BNLI,BNLI.JK,1,in_sample,MA Crossover,MA_Crossover_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,3,3,100.0,100.0
Finansial,BNLI,BNLI.JK,1,in_sample,MACD,MACD_Trade_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,8,2,25.0,25.0
Finansial,BNLI,BNLI.JK,1,in_sample,RSI,RSI_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,4,2,50.0,50.0
Finansial,BNLI,BNLI.JK,1,out_sample,MA Crossover,MA_Crossover_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,2,1,50.0,50.0
Finansial,BNLI,BNLI.JK,1,out_sample,MACD,MACD_Trade_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,3,2,66.66666666666666,66.66666666666666
Finansial,BNLI,BNLI.JK,1,out_sample,RSI,RSI_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,1,1,100.0,100.0
Finansial,BNLI,BNLI.JK,2,in_sample,MA Crossover,MA_Crossover_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,2,1,50.0,50.0
Finansial,BNLI,BNLI.JK,2,in_sample,MACD,MACD_Trade_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,6,3,50.0,50.0
Finansial,BNLI,BNLI.JK,2,in_sample,RSI,RSI_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,3,1,33.33333333333333,33.33333333333333
Finansial,BNLI,BNLI.JK,2,out_sample,MA Crossover,MA_Crossover_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,0,0,0.0,0.0
Finansial,BNLI,BNLI.JK,2,out_sample,MACD,MACD_Trade_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,3,3,100.0,100.0
Finansial,BNLI,BNLI.JK,2,out_sample,RSI,RSI_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,1,0,0.0,0.0
Finansial,BNLI,BNLI.JK,3,in_sample,MA Crossover,MA_Crossover_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,2,1,50.0,50.0
Finansial,BNLI,BNLI.JK,3,in_sample,MACD,MACD_Trade_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,7,5,71.42857142857143,71.42857142857143
Finansial,BNLI,BNLI.JK,3,in_sample,RSI,RSI_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,2,1,50.0,50.0
Finansial,BNLI,BNLI.JK,3,out_sample,MA Crossover,MA_Crossover_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,1,1,100.0,100.0
Finansial,BNLI,BNLI.JK,3,out_sample,MACD,MACD_Trade_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,1,0,0.0,0.0
Finansial,BNLI,BNLI.JK,3,out_sample,RSI,RSI_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,2,1,50.0,50.0
Finansial,BNLI,BNLI.JK,4,in_sample,MA Crossover,MA_Crossover_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,1,1,100.0,100.0
Finansial,BNLI,BNLI.JK,4,in_sample,MACD,MACD_Trade_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,5,4,80.0,80.0
Finansial,BNLI,BNLI.JK,4,in_sample,RSI,RSI_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,4,2,50.0,50.0
Finansial,BNLI,BNLI.JK,4,out_sample,MA Crossover,MA_Crossover_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,1,1,100.0,100.0
Finansial,BNLI,BNLI.JK,4,out_sample,MACD,MACD_Trade_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,4,3,75.0,75.0
Finansial,BNLI,BNLI.JK,4,out_sample,RSI,RSI_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,3,1,33.33333333333333,33.33333333333333
Finansial,BRIS,BRIS.JK,1,in_sample,MA Crossover,MA_Crossover_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,5,3,60.0,60.0
Finansial,BRIS,BRIS.JK,1,in_sample,MACD,MACD_Trade_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,6,4,66.66666666666666,66.66666666666666
Finansial,BRIS,BRIS.JK,1,in_sample,RSI,RSI_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,2,0,0.0,0.0
Finansial,BRIS,BRIS.JK,1,out_sample,MA Crossover,MA_Crossover_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,2,2,100.0,100.0
Finansial,BRIS,BRIS.JK,1,out_sample,MACD,MACD_Trade_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,2,2,100.0,100.0
Finansial,BRIS,BRIS.JK,1,out_sample,RSI,RSI_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,1,1,100.0,100.0
Finansial,BRIS,BRIS.JK,2,in_sample,MA Crossover,MA_Crossover_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,4,4,100.0,100.0
Finansial,BRIS,BRIS.JK,2,in_sample,MACD,MACD_Trade_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,6,5,83.33333333333334,83.33333333333334
Finansial,BRIS,BRIS.JK,2,in_sample,RSI,RSI_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,3,1,33.33333333333333,33.33333333333333
Finansial,BRIS,BRIS.JK,2,out_sample,MA Crossover,MA_Crossover_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,2,1,50.0,50.0
Finansial,BRIS,BRIS.JK,2,out_sample,MACD,MACD_Trade_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,3,1,33.33333333333333,33.33333333333333
Finansial,BRIS,BRIS.JK,2,out_sample,RSI,RSI_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,1,0,0.0,0.0
Finansial,BRIS,BRIS.JK,3,in_sample,MA Crossover,MA_Crossover_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,4,3,75.0,75.0
Finansial,BRIS,BRIS.JK,3,in_sample,MACD,MACD_Trade_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,5,3,60.0,60.0
Finansial,BRIS,BRIS.JK,3,in_sample,RSI,RSI_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,2,1,50.0,50.0
Finansial,BRIS,BRIS.JK,3,out_sample,MA Crossover,MA_Crossover_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,0,0,0.0,0.0
Finansial,BRIS,BRIS.JK,3,out_sample,MACD,MACD_Trade_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,3,1,33.33333333333333,33.33333333333333
Finansial,BRIS,BRIS.JK,3,out_sample,RSI,RSI_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,3,0,0.0,0.0
Finansial,BRIS,BRIS.JK,4,in_sample,MA Crossover,MA_Crossover_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,2,1,50.0,50.0
Finansial,BRIS,BRIS.JK,4,in_sample,MACD,MACD_Trade_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,8,2,25.0,25.0
Finansial,BRIS,BRIS.JK,4,in_sample,RSI,RSI_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,4,0,0.0,0.0
Finansial,BRIS,BRIS.JK,4,out_sample,MA Crossover,MA_Crossover_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,2,2,100.0,100.0
Finansial,BRIS,BRIS.JK,4,out_sample,MACD,MACD_Trade_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,3,2,66.66666666666666,66.66666666666666
Finansial,BRIS,BRIS.JK,4,out_sample,RSI,RSI_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,0,0,0.0,0.0
Finansial,CASA,CASA.JK,1,in_sample,MA Crossover,MA_Crossover_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,3,0,0.0,0.0
Finansial,CASA,CASA.JK,1,in_sample,MACD,MACD_Trade_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,7,4,57.14285714285714,57.14285714285714
Finansial,CASA,CASA.JK,1,in_sample,RSI,RSI_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,5,2,40.0,40.0
Finansial,CASA,CASA.JK,1,out_sample,MA Crossover,MA_Crossover_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,0,0,0.0,0.0
Finansial,CASA,CASA.JK,1,out_sample,MACD,MACD_Trade_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,2,2,100.0,100.0
Finansial,CASA,CASA.JK,1,out_sample,RSI,RSI_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,3,0,0.0,0.0
Finansial,CASA,CASA.JK,2,in_sample,MA Crossover,MA_Crossover_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,0,0,0.0,0.0
Finansial,CASA,CASA.JK,2,in_sample,MACD,MACD_Trade_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,5,4,80.0,80.0
Finansial,CASA,CASA.JK,2,in_sample,RSI,RSI_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,7,1,14.285714285714285,14.285714285714285
Finansial,CASA,CASA.JK,2,out_sample,MA Crossover,MA_Crossover_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,0,0,0.0,0.0
Finansial,CASA,CASA.JK,2,out_sample,MACD,MACD_Trade_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,3,1,33.33333333333333,33.33333333333333
Finansial,CASA,CASA.JK,2,out_sample,RSI,RSI_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,3,1,33.33333333333333,33.33333333333333
Finansial,CASA,CASA.JK,3,in_sample,MA Crossover,MA_Crossover_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,0,0,0.0,0.0
Finansial,CASA,CASA.JK,3,in_sample,MACD,MACD_Trade_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,6,3,50.0,50.0
Finansial,CASA,CASA.JK,3,in_sample,RSI,RSI_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,6,1,16.666666666666664,16.666666666666664
Finansial,CASA,CASA.JK,3,out_sample,MA Crossover,MA_Crossover_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,1,1,100.0,100.0
Finansial,CASA,CASA.JK,3,out_sample,MACD,MACD_Trade_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,4,2,50.0,50.0
Finansial,CASA,CASA.JK,3,out_sample,RSI,RSI_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,2,0,0.0,0.0
Finansial,CASA,CASA.JK,4,in_sample,MA Crossover,MA_Crossover_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,2,2,100.0,100.0
Finansial,CASA,CASA.JK,4,in_sample,MACD,MACD_Trade_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,9,4,44.44444444444444,44.44444444444444
Finansial,CASA,CASA.JK,4,in_sample,RSI,RSI_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,5,2,40.0,40.0
Finansial,CASA,CASA.JK,4,out_sample,MA Crossover,MA_Crossover_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,1,0,0.0,0.0
Finansial,CASA,CASA.JK,4,out_sample,MACD,MACD_Trade_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,1,0,0.0,0.0
Finansial,CASA,CASA.JK,4,out_sample,RSI,RSI_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,1,0,0.0,0.0
Finansial,DNET,DNET.JK,1,in_sample,MA Crossover,MA_Crossover_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,4,2,50.0,50.0
Finansial,DNET,DNET.JK,1,in_sample,MACD,MACD_Trade_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,8,3,37.5,37.5
Finansial,DNET,DNET.JK,1,in_sample,RSI,RSI_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,2,2,100.0,100.0
Finansial,DNET,DNET.JK,1,out_sample,MA Crossover,MA_Crossover_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,1,1,100.0,100.0
Finansial,DNET,DNET.JK,1,out_sample,MACD,MACD_Trade_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,2,1,50.0,50.0
Finansial,DNET,DNET.JK,1,out_sample,RSI,RSI_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,2,2,100.0,100.0
Finansial,DNET,DNET.JK,2,in_sample,MA Crossover,MA_Crossover_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,3,1,33.33333333333333,33.33333333333333
Finansial,DNET,DNET.JK,2,in_sample,MACD,MACD_Trade_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,9,5,55.55555555555556,55.55555555555556
Finansial,DNET,DNET.JK,2,in_sample,RSI,RSI_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,3,3,100.0,100.0
Finansial,DNET,DNET.JK,2,out_sample,MA Crossover,MA_Crossover_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,4,1,25.0,25.0
Finansial,DNET,DNET.JK,2,out_sample,MACD,MACD_Trade_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,5,2,40.0,40.0
Finansial,DNET,DNET.JK,2,out_sample,RSI,RSI_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,0,0,0.0,0.0
Finansial,DNET,DNET.JK,3,in_sample,MA Crossover,MA_Crossover_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,5,2,40.0,40.0
Finansial,DNET,DNET.JK,3,in_sample,MACD,MACD_Trade_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,10,3,30.0,30.0
Finansial,DNET,DNET.JK,3,in_sample,RSI,RSI_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,2,2,100.0,100.0
Finansial,DNET,DNET.JK,3,out_sample,MA Crossover,MA_Crossover_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,0,0,0.0,0.0
Finansial,DNET,DNET.JK,3,out_sample,MACD,MACD_Trade_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,4,3,75.0,75.0
Finansial,DNET,DNET.JK,3,out_sample,RSI,RSI_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,0,0,0.0,0.0
Finansial,DNET,DNET.JK,4,in_sample,MA Crossover,MA_Crossover_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,4,1,25.0,25.0
Finansial,DNET,DNET.JK,4,in_sample,MACD,MACD_Trade_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,15,6,40.0,40.0
Finansial,DNET,DNET.JK,4,in_sample,RSI,RSI_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,0,0,0.0,0.0
Finansial,DNET,DNET.JK,4,out_sample,MA Crossover,MA_Crossover_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,4,1,25.0,25.0
Finansial,DNET,DNET.JK,4,out_sample,MACD,MACD_Trade_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,4,3,75.0,75.0
Finansial,DNET,DNET.JK,4,out_sample,RSI,RSI_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,0,0,0.0,0.0
Finansial,MEGA,MEGA.JK,1,in_sample,MA Crossover,MA_Crossover_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,0,0,0.0,0.0
Finansial,MEGA,MEGA.JK,1,in_sample,MACD,MACD_Trade_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,7,3,42.857142857142854,42.857142857142854
Finansial,MEGA,MEGA.JK,1,in_sample,RSI,RSI_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,5,1,20.0,20.0
Finansial,MEGA,MEGA.JK,1,out_sample,MA Crossover,MA_Crossover_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,2,1,50.0,50.0
Finansial,MEGA,MEGA.JK,1,out_sample,MACD,MACD_Trade_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,1,1,100.0,100.0
Finansial,MEGA,MEGA.JK,1,out_sample,RSI,RSI_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,1,0,0.0,0.0
Finansial,MEGA,MEGA.JK,2,in_sample,MA Crossover,MA_Crossover_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,2,1,50.0,50.0
Finansial,MEGA,MEGA.JK,2,in_sample,MACD,MACD_Trade_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,6,1,16.666666666666664,16.666666666666664
Finansial,MEGA,MEGA.JK,2,in_sample,RSI,RSI_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,2,0,0.0,0.0
Finansial,MEGA,MEGA.JK,2,out_sample,MA Crossover,MA_Crossover_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,3,1,33.33333333333333,33.33333333333333
Finansial,MEGA,MEGA.JK,2,out_sample,MACD,MACD_Trade_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,6,1,16.666666666666664,16.666666666666664
Finansial,MEGA,MEGA.JK,2,out_sample,RSI,RSI_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,1,1,100.0,100.0
Finansial,MEGA,MEGA.JK,3,in_sample,MA Crossover,MA_Crossover_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,5,2,40.0,40.0
Finansial,MEGA,MEGA.JK,3,in_sample,MACD,MACD_Trade_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,8,2,25.0,25.0
Finansial,MEGA,MEGA.JK,3,in_sample,RSI,RSI_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,3,1,33.33333333333333,33.33333333333333
Finansial,MEGA,MEGA.JK,3,out_sample,MA Crossover,MA_Crossover_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,4,0,0.0,0.0
Finansial,MEGA,MEGA.JK,3,out_sample,MACD,MACD_Trade_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,6,2,33.33333333333333,33.33333333333333
Finansial,MEGA,MEGA.JK,3,out_sample,RSI,RSI_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,0,0,0.0,0.0
Finansial,MEGA,MEGA.JK,4,in_sample,MA Crossover,MA_Crossover_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,10,1,10.0,10.0
Finansial,MEGA,MEGA.JK,4,in_sample,MACD,MACD_Trade_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,14,3,21.428571428571427,21.428571428571427
Finansial,MEGA,MEGA.JK,4,in_sample,RSI,RSI_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,2,1,50.0,50.0
Finansial,MEGA,MEGA.JK,4,out_sample,MA Crossover,MA_Crossover_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,2,1,50.0,50.0
Finansial,MEGA,MEGA.JK,4,out_sample,MACD,MACD_Trade_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,7,4,57.14285714285714,57.14285714285714
Finansial,MEGA,MEGA.JK,4,out_sample,RSI,RSI_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,1,1,100.0,100.0
Finansial,SMMA,SMMA.JK,1,in_sample,MA Crossover,MA_Crossover_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,4,1,25.0,25.0
Finansial,SMMA,SMMA.JK,1,in_sample,MACD,MACD_Trade_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,7,1,14.285714285714285,14.285714285714285
Finansial,SMMA,SMMA.JK,1,in_sample,RSI,RSI_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,4,1,25.0,25.0
Finansial,SMMA,SMMA.JK,1,out_sample,MA Crossover,MA_Crossover_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,3,0,0.0,0.0
Finansial,SMMA,SMMA.JK,1,out_sample,MACD,MACD_Trade_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,4,1,25.0,25.0
Finansial,SMMA,SMMA.JK,1,out_sample,RSI,RSI_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,3,2,66.66666666666666,66.66666666666666
Finansial,SMMA,SMMA.JK,2,in_sample,MA Crossover,MA_Crossover_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,3,0,0.0,0.0
Finansial,SMMA,SMMA.JK,2,in_sample,MACD,MACD_Trade_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,5,1,20.0,20.0
Finansial,SMMA,SMMA.JK,2,in_sample,RSI,RSI_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,4,2,50.0,50.0
Finansial,SMMA,SMMA.JK,2,out_sample,MA Crossover,MA_Crossover_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,3,1,33.33333333333333,33.33333333333333
Finansial,SMMA,SMMA.JK,2,out_sample,MACD,MACD_Trade_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,5,2,40.0,40.0
Finansial,SMMA,SMMA.JK,2,out_sample,RSI,RSI_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,1,1,100.0,100.0
Finansial,SMMA,SMMA.JK,3,in_sample,MA Crossover,MA_Crossover_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,7,2,28.57142857142857,28.57142857142857
Finansial,SMMA,SMMA.JK,3,in_sample,MACD,MACD_Trade_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,10,3,30.0,30.0
Finansial,SMMA,SMMA.JK,3,in_sample,RSI,RSI_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,5,3,60.0,60.0
Finansial,SMMA,SMMA.JK,3,out_sample,MA Crossover,MA_Crossover_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,1,1,100.0,100.0
Finansial,SMMA,SMMA.JK,3,out_sample,MACD,MACD_Trade_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,1,1,100.0,100.0
Finansial,SMMA,SMMA.JK,3,out_sample,RSI,RSI_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,2,1,50.0,50.0
Finansial,SMMA,SMMA.JK,4,in_sample,MA Crossover,MA_Crossover_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,4,2,50.0,50.0
Finansial,SMMA,SMMA.JK,4,in_sample,MACD,MACD_Trade_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,6,3,50.0,50.0
Finansial,SMMA,SMMA.JK,4,in_sample,RSI,RSI_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,4,2,50.0,50.0
Finansial,SMMA,SMMA.JK,4,out_sample,MA Crossover,MA_Crossover_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,2,1,50.0,50.0
Finansial,SMMA,SMMA.JK,4,out_sample,MACD,MACD_Trade_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,6,4,66.66666666666666,66.66666666666666
Finansial,SMMA,SMMA.JK,4,out_sample,RSI,RSI_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,1,1,100.0,100.0
Industri,ARNA,ARNA.JK,1,in_sample,MA Crossover,MA_Crossover_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,2,2,100.0,100.0
Industri,ARNA,ARNA.JK,1,in_sample,MACD,MACD_Trade_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,6,2,33.33333333333333,33.33333333333333
Industri,ARNA,ARNA.JK,1,in_sample,RSI,RSI_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,6,2,33.33333333333333,33.33333333333333
Industri,ARNA,ARNA.JK,1,out_sample,MA Crossover,MA_Crossover_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,1,0,0.0,0.0
Industri,ARNA,ARNA.JK,1,out_sample,MACD,MACD_Trade_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,4,2,50.0,50.0
Industri,ARNA,ARNA.JK,1,out_sample,RSI,RSI_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,1,1,100.0,100.0
Industri,ARNA,ARNA.JK,2,in_sample,MA Crossover,MA_Crossover_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,2,1,50.0,50.0
Industri,ARNA,ARNA.JK,2,in_sample,MACD,MACD_Trade_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,9,4,44.44444444444444,44.44444444444444
Industri,ARNA,ARNA.JK,2,in_sample,RSI,RSI_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,4,2,50.0,50.0
Industri,ARNA,ARNA.JK,2,out_sample,MA Crossover,MA_Crossover_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,0,0,0.0,0.0
Industri,ARNA,ARNA.JK,2,out_sample,MACD,MACD_Trade_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,7,3,42.857142857142854,42.857142857142854
Industri,ARNA,ARNA.JK,2,out_sample,RSI,RSI_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,1,0,0.0,0.0
Industri,ARNA,ARNA.JK,3,in_sample,MA Crossover,MA_Crossover_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,1,0,0.0,0.0
Industri,ARNA,ARNA.JK,3,in_sample,MACD,MACD_Trade_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,11,5,45.45454545454545,45.45454545454545
Industri,ARNA,ARNA.JK,3,in_sample,RSI,RSI_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,2,1,50.0,50.0
Industri,ARNA,ARNA.JK,3,out_sample,MA Crossover,MA_Crossover_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,2,1,50.0,50.0
Industri,ARNA,ARNA.JK,3,out_sample,MACD,MACD_Trade_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,3,1,33.33333333333333,33.33333333333333
