ticker,ticker_yfinance,sector,window_id,indicator,variant,signal_column,in_sample_start,in_sample_end,out_sample_start,out_sample_end,total_active_signals,correct_signals,directional_accuracy,hit_rate
BELI,BELI.JK,Teknologi,2,MACD,MACD 12/26/9 + SMA50 + Histogram Threshold 0.10% + Volume >= VolMA20,MACD_Final_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,0,0,0.0,0.0
BELI,BELI.JK,Teknologi,2,RSI,RSI14 30/70 + SMA50,RSI_Final_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,0,0,0.0,0.0
BELI,BELI.JK,Teknologi,3,MA Crossover,SMA10/SMA50 + Volume >= 0.8 x VolMA20,MA_Final_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,0,0,0.0,0.0
BELI,BELI.JK,Teknologi,3,MACD,MACD 12/26/9 + SMA50 + Histogram Threshold 0.10% + Volume >= VolMA20,MACD_Final_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,0,0,0.0,0.0
BELI,BELI.JK,Teknologi,3,RSI,RSI14 30/70 + SMA50,RSI_Final_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,0,0,0.0,0.0
BELI,BELI.JK,Teknologi,4,MA Crossover,SMA10/SMA50 + Volume >= 0.8 x VolMA20,MA_Final_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,1,1,100.0,100.0
BELI,BELI.JK,Teknologi,4,MACD,MACD 12/26/9 + SMA50 + Histogram Threshold 0.10% + Volume >= VolMA20,MACD_Final_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,0,0,0.0,0.0
BELI,BELI.JK,Teknologi,4,RSI,RSI14 30/70 + SMA50,RSI_Final_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,0,0,0.0,0.0
MLPT,MLPT.JK,Teknologi,1,MA Crossover,SMA10/SMA50 + Volume >= 0.8 x VolMA20,MA_Final_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,1,1,100.0,100.0
MLPT,MLPT.JK,Teknologi,1,MACD,MACD 12/26/9 + SMA50 + Histogram Threshold 0.10% + Volume >= VolMA20,MACD_Final_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,0,0,0.0,0.0
MLPT,MLPT.JK,Teknologi,1,RSI,RSI14 30/70 + SMA50,RSI_Final_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,0,0,0.0,0.0
MLPT,MLPT.JK,Teknologi,2,MA Crossover,SMA10/SMA50 + Volume >= 0.8 x VolMA20,MA_Final_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,0,0,0.0,0.0
MLPT,MLPT.JK,Teknologi,2,MACD,MACD 12/26/9 + SMA50 + Histogram Threshold 0.10% + Volume >= VolMA20,MACD_Final_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,2,2,100.0,100.0
MLPT,MLPT.JK,Teknologi,2,RSI,RSI14 30/70 + SMA50,RSI_Final_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,1,0,0.0,0.0
MLPT,MLPT.JK,Teknologi,3,MA Crossover,SMA10/SMA50 + Volume >= 0.8 x VolMA20,MA_Final_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,1,0,0.0,0.0
MLPT,MLPT.JK,Teknologi,3,MACD,MACD 12/26/9 + SMA50 + Histogram Threshold 0.10% + Volume >= VolMA20,MACD_Final_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,1,0,0.0,0.0
MLPT,MLPT.JK,Teknologi,3,RSI,RSI14 30/70 + SMA50,RSI_Final_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,0,0,0.0,0.0
MLPT,MLPT.JK,Teknologi,4,MA Crossover,SMA10/SMA50 + Volume >= 0.8 x VolMA20,MA_Final_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,0,0,0.0,0.0
MLPT,MLPT.JK,Teknologi,4,MACD,MACD 12/26/9 + SMA50 + Histogram Threshold 0.10% + Volume >= VolMA20,MACD_Final_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,2,2,100.0,100.0
MLPT,MLPT.JK,Teknologi,4,RSI,RSI14 30/70 + SMA50,RSI_Final_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,0,0,0.0,0.0
EMTK,EMTK.JK,Teknologi,1,MA Crossover,SMA10/SMA50 + Volume >= 0.8 x VolMA20,MA_Final_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,2,1,50.0,50.0
EMTK,EMTK.JK,Teknologi,1,MACD,MACD 12/26/9 + SMA50 + Histogram Threshold 0.10% + Volume >= VolMA20,MACD_Final_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,1,0,0.0,0.0
EMTK,EMTK.JK,Teknologi,1,RSI,RSI14 30/70 + SMA50,RSI_Final_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,1,1,100.0,100.0
EMTK,EMTK.JK,Teknologi,2,MA Crossover,SMA10/SMA50 + Volume >= 0.8 x VolMA20,MA_Final_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,1,1,100.0,100.0
EMTK,EMTK.JK,Teknologi,2,MACD,MACD 12/26/9 + SMA50 + Histogram Threshold 0.10% + Volume >= VolMA20,MACD_Final_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,1,0,0.0,0.0
EMTK,EMTK.JK,Teknologi,2,RSI,RSI14 30/70 + SMA50,RSI_Final_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,0,0,0.0,0.0
EMTK,EMTK.JK,Teknologi,3,MA Crossover,SMA10/SMA50 + Volume >= 0.8 x VolMA20,MA_Final_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,2,0,0.0,0.0
EMTK,EMTK.JK,Teknologi,3,MACD,MACD 12/26/9 + SMA50 + Histogram Threshold 0.10% + Volume >= VolMA20,MACD_Final_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,1,1,100.0,100.0
EMTK,EMTK.JK,Teknologi,3,RSI,RSI14 30/70 + SMA50,RSI_Final_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,0,0,0.0,0.0
EMTK,EMTK.JK,Teknologi,4,MA Crossover,SMA10/SMA50 + Volume >= 0.8 x VolMA20,MA_Final_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,0,0,0.0,0.0
EMTK,EMTK.JK,Teknologi,4,MACD,MACD 12/26/9 + SMA50 + Histogram Threshold 0.10% + Volume >= VolMA20,MACD_Final_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,1,1,100.0,100.0
EMTK,EMTK.JK,Teknologi,4,RSI,RSI14 30/70 + SMA50,RSI_Final_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,0,0,0.0,0.0
BUKA,BUKA.JK,Teknologi,1,MA Crossover,SMA10/SMA50 + Volume >= 0.8 x VolMA20,MA_Final_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,2,1,50.0,50.0
BUKA,BUKA.JK,Teknologi,1,MACD,MACD 12/26/9 + SMA50 + Histogram Threshold 0.10% + Volume >= VolMA20,MACD_Final_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,1,1,100.0,100.0
BUKA,BUKA.JK,Teknologi,1,RSI,RSI14 30/70 + SMA50,RSI_Final_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,1,1,100.0,100.0
BUKA,BUKA.JK,Teknologi,2,MA Crossover,SMA10/SMA50 + Volume >= 0.8 x VolMA20,MA_Final_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,1,1,100.0,100.0
BUKA,BUKA.JK,Teknologi,2,MACD,MACD 12/26/9 + SMA50 + Histogram Threshold 0.10% + Volume >= VolMA20,MACD_Final_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,0,0,0.0,0.0
BUKA,BUKA.JK,Teknologi,2,RSI,RSI14 30/70 + SMA50,RSI_Final_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,1,1,100.0,100.0
BUKA,BUKA.JK,Teknologi,3,MA Crossover,SMA10/SMA50 + Volume >= 0.8 x VolMA20,MA_Final_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,0,0,0.0,0.0
BUKA,BUKA.JK,Teknologi,3,MACD,MACD 12/26/9 + SMA50 + Histogram Threshold 0.10% + Volume >= VolMA20,MACD_Final_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,2,0,0.0,0.0
BUKA,BUKA.JK,Teknologi,3,RSI,RSI14 30/70 + SMA50,RSI_Final_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,1,0,0.0,0.0
BUKA,BUKA.JK,Teknologi,4,MA Crossover,SMA10/SMA50 + Volume >= 0.8 x VolMA20,MA_Final_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,1,1,100.0,100.0
BUKA,BUKA.JK,Teknologi,4,MACD,MACD 12/26/9 + SMA50 + Histogram Threshold 0.10% + Volume >= VolMA20,MACD_Final_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,1,1,100.0,100.0
BUKA,BUKA.JK,Teknologi,4,RSI,RSI14 30/70 + SMA50,RSI_Final_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,0,0,0.0,0.0
WIFI,WIFI.JK,Teknologi,1,MA Crossover,SMA10/SMA50 + Volume >= 0.8 x VolMA20,MA_Final_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,2,0,0.0,0.0
WIFI,WIFI.JK,Teknologi,1,MACD,MACD 12/26/9 + SMA50 + Histogram Threshold 0.10% + Volume >= VolMA20,MACD_Final_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,2,0,0.0,0.0
WIFI,WIFI.JK,Teknologi,1,RSI,RSI14 30/70 + SMA50,RSI_Final_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,1,0,0.0,0.0
WIFI,WIFI.JK,Teknologi,2,MA Crossover,SMA10/SMA50 + Volume >= 0.8 x VolMA20,MA_Final_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,1,1,100.0,100.0
WIFI,WIFI.JK,Teknologi,2,MACD,MACD 12/26/9 + SMA50 + Histogram Threshold 0.10% + Volume >= VolMA20,MACD_Final_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,2,1,50.0,50.0
WIFI,WIFI.JK,Teknologi,2,RSI,RSI14 30/70 + SMA50,RSI_Final_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,1,1,100.0,100.0
WIFI,WIFI.JK,Teknologi,3,MA Crossover,SMA10/SMA50 + Volume >= 0.8 x VolMA20,MA_Final_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,0,0,0.0,0.0
WIFI,WIFI.JK,Teknologi,3,MACD,MACD 12/26/9 + SMA50 + Histogram Threshold 0.10% + Volume >= VolMA20,MACD_Final_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,1,1,100.0,100.0
WIFI,WIFI.JK,Teknologi,3,RSI,RSI14 30/70 + SMA50,RSI_Final_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,1,0,0.0,0.0
WIFI,WIFI.JK,Teknologi,4,MA Crossover,SMA10/SMA50 + Volume >= 0.8 x VolMA20,MA_Final_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,0,0,0.0,0.0
WIFI,WIFI.JK,Teknologi,4,MACD,MACD 12/26/9 + SMA50 + Histogram Threshold 0.10% + Volume >= VolMA20,MACD_Final_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,0,0,0.0,0.0
WIFI,WIFI.JK,Teknologi,4,RSI,RSI14 30/70 + SMA50,RSI_Final_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,0,0,0.0,0.0
CYBR,CYBR.JK,Teknologi,1,MA Crossover,SMA10/SMA50 + Volume >= 0.8 x VolMA20,MA_Final_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,0,0,0.0,0.0
CYBR,CYBR.JK,Teknologi,1,MACD,MACD 12/26/9 + SMA50 + Histogram Threshold 0.10% + Volume >= VolMA20,MACD_Final_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,0,0,0.0,0.0
CYBR,CYBR.JK,Teknologi,1,RSI,RSI14 30/70 + SMA50,RSI_Final_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,0,0,0.0,0.0
CYBR,CYBR.JK,Teknologi,2,MA Crossover,SMA10/SMA50 + Volume >= 0.8 x VolMA20,MA_Final_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,1,0,0.0,0.0
CYBR,CYBR.JK,Teknologi,2,MACD,MACD 12/26/9 + SMA50 + Histogram Threshold 0.10% + Volume >= VolMA20,MACD_Final_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,0,0,0.0,0.0
CYBR,CYBR.JK,Teknologi,2,RSI,RSI14 30/70 + SMA50,RSI_Final_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,0,0,0.0,0.0
CYBR,CYBR.JK,Teknologi,3,MA Crossover,SMA10/SMA50 + Volume >= 0.8 x VolMA20,MA_Final_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,0,0,0.0,0.0
CYBR,CYBR.JK,Teknologi,3,MACD,MACD 12/26/9 + SMA50 + Histogram Threshold 0.10% + Volume >= VolMA20,MACD_Final_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,1,1,100.0,100.0
CYBR,CYBR.JK,Teknologi,3,RSI,RSI14 30/70 + SMA50,RSI_Final_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,1,1,100.0,100.0
CYBR,CYBR.JK,Teknologi,4,MA Crossover,SMA10/SMA50 + Volume >= 0.8 x VolMA20,MA_Final_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,0,0,0.0,0.0
CYBR,CYBR.JK,Teknologi,4,MACD,MACD 12/26/9 + SMA50 + Histogram Threshold 0.10% + Volume >= VolMA20,MACD_Final_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,0,0,0.0,0.0
CYBR,CYBR.JK,Teknologi,4,RSI,RSI14 30/70 + SMA50,RSI_Final_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,0,0,0.0,0.0
MTDL,MTDL.JK,Teknologi,1,MA Crossover,SMA10/SMA50 + Volume >= 0.8 x VolMA20,MA_Final_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,1,1,100.0,100.0
MTDL,MTDL.JK,Teknologi,1,MACD,MACD 12/26/9 + SMA50 + Histogram Threshold 0.10% + Volume >= VolMA20,MACD_Final_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,0,0,0.0,0.0
MTDL,MTDL.JK,Teknologi,1,RSI,RSI14 30/70 + SMA50,RSI_Final_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,1,1,100.0,100.0
MTDL,MTDL.JK,Teknologi,2,MA Crossover,SMA10/SMA50 + Volume >= 0.8 x VolMA20,MA_Final_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,1,0,0.0,0.0
MTDL,MTDL.JK,Teknologi,2,MACD,MACD 12/26/9 + SMA50 + Histogram Threshold 0.10% + Volume >= VolMA20,MACD_Final_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,0,0,0.0,0.0
MTDL,MTDL.JK,Teknologi,2,RSI,RSI14 30/70 + SMA50,RSI_Final_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,2,0,0.0,0.0
MTDL,MTDL.JK,Teknologi,3,MA Crossover,SMA10/SMA50 + Volume >= 0.8 x VolMA20,MA_Final_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,0,0,0.0,0.0
MTDL,MTDL.JK,Teknologi,3,MACD,MACD 12/26/9 + SMA50 + Histogram Threshold 0.10% + Volume >= VolMA20,MACD_Final_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,1,0,0.0,0.0
MTDL,MTDL.JK,Teknologi,3,RSI,RSI14 30/70 + SMA50,RSI_Final_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,0,0,0.0,0.0
MTDL,MTDL.JK,Teknologi,4,MA Crossover,SMA10/SMA50 + Volume >= 0.8 x VolMA20,MA_Final_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,0,0,0.0,0.0
MTDL,MTDL.JK,Teknologi,4,MACD,MACD 12/26/9 + SMA50 + Histogram Threshold 0.10% + Volume >= VolMA20,MACD_Final_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,0,0,0.0,0.0
MTDL,MTDL.JK,Teknologi,4,RSI,RSI14 30/70 + SMA50,RSI_Final_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,0,0,0.0,0.0
MSTI,MSTI.JK,Teknologi,1,MA Crossover,SMA10/SMA50 + Volume >= 0.8 x VolMA20,MA_Final_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,3,2,66.66666666666666,66.66666666666666
MSTI,MSTI.JK,Teknologi,1,MACD,MACD 12/26/9 + SMA50 + Histogram Threshold 0.10% + Volume >= VolMA20,MACD_Final_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,2,0,0.0,0.0
MSTI,MSTI.JK,Teknologi,1,RSI,RSI14 30/70 + SMA50,RSI_Final_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,1,1,100.0,100.0
MSTI,MSTI.JK,Teknologi,2,MA Crossover,SMA10/SMA50 + Volume >= 0.8 x VolMA20,MA_Final_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,0,0,0.0,0.0
MSTI,MSTI.JK,Teknologi,2,MACD,MACD 12/26/9 + SMA50 + Histogram Threshold 0.10% + Volume >= VolMA20,MACD_Final_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,0,0,0.0,0.0
MSTI,MSTI.JK,Teknologi,2,RSI,RSI14 30/70 + SMA50,RSI_Final_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,0,0,0.0,0.0
MSTI,MSTI.JK,Teknologi,3,MA Crossover,SMA10/SMA50 + Volume >= 0.8 x VolMA20,MA_Final_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,0,0,0.0,0.0
MSTI,MSTI.JK,Teknologi,3,MACD,MACD 12/26/9 + SMA50 + Histogram Threshold 0.10% + Volume >= VolMA20,MACD_Final_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,1,1,100.0,100.0
MSTI,MSTI.JK,Teknologi,3,RSI,RSI14 30/70 + SMA50,RSI_Final_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,0,0,0.0,0.0
MSTI,MSTI.JK,Teknologi,4,MA Crossover,SMA10/SMA50 + Volume >= 0.8 x VolMA20,MA_Final_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,1,0,0.0,0.0
MSTI,MSTI.JK,Teknologi,4,MACD,MACD 12/26/9 + SMA50 + Histogram Threshold 0.10% + Volume >= VolMA20,MACD_Final_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,0,0,0.0,0.0
MSTI,MSTI.JK,Teknologi,4,RSI,RSI14 30/70 + SMA50,RSI_Final_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,0,0,0.0,0.0
BYAN,BYAN.JK,Energi,1,MA Crossover,SMA10/SMA50 + Volume >= 0.8 x VolMA20,MA_Final_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,0,0,0.0,0.0
BYAN,BYAN.JK,Energi,1,MACD,MACD 12/26/9 + SMA50 + Histogram Threshold 0.10% + Volume >= VolMA20,MACD_Final_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,0,0,0.0,0.0
BYAN,BYAN.JK,Energi,1,RSI,RSI14 30/70 + SMA50,RSI_Final_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,1,0,0.0,0.0
BYAN,BYAN.JK,Energi,2,MA Crossover,SMA10/SMA50 + Volume >= 0.8 x VolMA20,MA_Final_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,0,0,0.0,0.0
BYAN,BYAN.JK,Energi,2,MACD,MACD 12/26/9 + SMA50 + Histogram Threshold 0.10% + Volume >= VolMA20,MACD_Final_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,0,0,0.0,0.0
BYAN,BYAN.JK,Energi,2,RSI,RSI14 30/70 + SMA50,RSI_Final_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,0,0,0.0,0.0
BYAN,BYAN.JK,Energi,3,MA Crossover,SMA10/SMA50 + Volume >= 0.8 x VolMA20,MA_Final_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,0,0,0.0,0.0
BYAN,BYAN.JK,Energi,3,MACD,MACD 12/26/9 + SMA50 + Histogram Threshold 0.10% + Volume >= VolMA20,MACD_Final_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,1,0,0.0,0.0
BYAN,BYAN.JK,Energi,3,RSI,RSI14 30/70 + SMA50,RSI_Final_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,0,0,0.0,0.0
BYAN,BYAN.JK,Energi,4,MA Crossover,SMA10/SMA50 + Volume >= 0.8 x VolMA20,MA_Final_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,0,0,0.0,0.0
BYAN,BYAN.JK,Energi,4,MACD,MACD 12/26/9 + SMA50 + Histogram Threshold 0.10% + Volume >= VolMA20,MACD_Final_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,1,0,0.0,0.0
BYAN,BYAN.JK,Energi,4,RSI,RSI14 30/70 + SMA50,RSI_Final_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,1,1,100.0,100.0
DSSA,DSSA.JK,Energi,1,MA Crossover,SMA10/SMA50 + Volume >= 0.8 x VolMA20,MA_Final_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,0,0,0.0,0.0
DSSA,DSSA.JK,Energi,1,MACD,MACD 12/26/9 + SMA50 + Histogram Threshold 0.10% + Volume >= VolMA20,MACD_Final_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,2,2,100.0,100.0
DSSA,DSSA.JK,Energi,1,RSI,RSI14 30/70 + SMA50,RSI_Final_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,0,0,0.0,0.0
DSSA,DSSA.JK,Energi,2,MA Crossover,SMA10/SMA50 + Volume >= 0.8 x VolMA20,MA_Final_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,0,0,0.0,0.0
DSSA,DSSA.JK,Energi,2,MACD,MACD 12/26/9 + SMA50 + Histogram Threshold 0.10% + Volume >= VolMA20,MACD_Final_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,1,1,100.0,100.0
DSSA,DSSA.JK,Energi,2,RSI,RSI14 30/70 + SMA50,RSI_Final_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,2,1,50.0,50.0
DSSA,DSSA.JK,Energi,3,MA Crossover,SMA10/SMA50 + Volume >= 0.8 x VolMA20,MA_Final_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,1,0,0.0,0.0
DSSA,DSSA.JK,Energi,3,MACD,MACD 12/26/9 + SMA50 + Histogram Threshold 0.10% + Volume >= VolMA20,MACD_Final_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,0,0,0.0,0.0
DSSA,DSSA.JK,Energi,3,RSI,RSI14 30/70 + SMA50,RSI_Final_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,0,0,0.0,0.0
DSSA,DSSA.JK,Energi,4,MA Crossover,SMA10/SMA50 + Volume >= 0.8 x VolMA20,MA_Final_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,1,1,100.0,100.0
DSSA,DSSA.JK,Energi,4,MACD,MACD 12/26/9 + SMA50 + Histogram Threshold 0.10% + Volume >= VolMA20,MACD_Final_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,2,2,100.0,100.0
DSSA,DSSA.JK,Energi,4,RSI,RSI14 30/70 + SMA50,RSI_Final_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,1,1,100.0,100.0
CUAN,CUAN.JK,Energi,1,MA Crossover,SMA10/SMA50 + Volume >= 0.8 x VolMA20,MA_Final_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,1,1,100.0,100.0
CUAN,CUAN.JK,Energi,1,MACD,MACD 12/26/9 + SMA50 + Histogram Threshold 0.10% + Volume >= VolMA20,MACD_Final_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,0,0,0.0,0.0
CUAN,CUAN.JK,Energi,1,RSI,RSI14 30/70 + SMA50,RSI_Final_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,0,0,0.0,0.0
CUAN,CUAN.JK,Energi,2,MA Crossover,SMA10/SMA50 + Volume >= 0.8 x VolMA20,MA_Final_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,0,0,0.0,0.0
CUAN,CUAN.JK,Energi,2,MACD,MACD 12/26/9 + SMA50 + Histogram Threshold 0.10% + Volume >= VolMA20,MACD_Final_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,1,0,0.0,0.0
CUAN,CUAN.JK,Energi,2,RSI,RSI14 30/70 + SMA50,RSI_Final_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,1,1,100.0,100.0
CUAN,CUAN.JK,Energi,3,MA Crossover,SMA10/SMA50 + Volume >= 0.8 x VolMA20,MA_Final_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,0,0,0.0,0.0
CUAN,CUAN.JK,Energi,3,MACD,MACD 12/26/9 + SMA50 + Histogram Threshold 0.10% + Volume >= VolMA20,MACD_Final_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,1,1,100.0,100.0
CUAN,CUAN.JK,Energi,3,RSI,RSI14 30/70 + SMA50,RSI_Final_Signal,2025-04-21,2025-10-20,2025-10-21,2026-01-21,3,2,66.66666666666666,66.66666666666666
CUAN,CUAN.JK,Energi,4,MA Crossover,SMA10/SMA50 + Volume >= 0.8 x VolMA20,MA_Final_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,0,0,0.0,0.0
CUAN,CUAN.JK,Energi,4,MACD,MACD 12/26/9 + SMA50 + Histogram Threshold 0.10% + Volume >= VolMA20,MACD_Final_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,1,1,100.0,100.0
CUAN,CUAN.JK,Energi,4,RSI,RSI14 30/70 + SMA50,RSI_Final_Signal,2025-07-21,2026-01-20,2026-01-21,2026-04-21,0,0,0.0,0.0
ADRO,ADRO.JK,Energi,1,MA Crossover,SMA10/SMA50 + Volume >= 0.8 x VolMA20,MA_Final_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,1,1,100.0,100.0
ADRO,ADRO.JK,Energi,1,MACD,MACD 12/26/9 + SMA50 + Histogram Threshold 0.10% + Volume >= VolMA20,MACD_Final_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,0,0,0.0,0.0
ADRO,ADRO.JK,Energi,1,RSI,RSI14 30/70 + SMA50,RSI_Final_Signal,2024-10-21,2025-04-20,2025-04-21,2025-07-21,1,0,0.0,0.0
ADRO,ADRO.JK,Energi,2,MA Crossover,SMA10/SMA50 + Volume >= 0.8 x VolMA20,MA_Final_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,0,0,0.0,0.0
ADRO,ADRO.JK,Energi,2,MACD,MACD 12/26/9 + SMA50 + Histogram Threshold 0.10% + Volume >= VolMA20,MACD_Final_Signal,2025-01-21,2025-07-20,2025-07-21,2025-10-21,1,0,0.0,0.0
